"book_num"|"verse_num"|"line_str"
5|2038|Strive that thy stony nature may be diminished, so that thy stone may become resplendent with the qualities of the ruby.
5|2039|Show fortitude in (enduring) self-mortification and affliction; continually behold everlasting life in dying to self.
5|2040|(Then) thy stoniness will become less at every moment, the nature of the ruby will be strengthened in thee.
5|2041|The qualities of (self-)existence will depart from thy body, the qualities of intoxication (ecstasy) will increase in thy head (thy spiritual centre).
5|2042|Become entirely hearing, like an ear, in order that thou mayst gain an ear-ring of ruby.
5|2043|If thou art a man, dig earth, like a well-digger, from this earthen body, that thou mayst reach some water;
5|2044|(And) if the pull (inspiration) of God come (to thee), the running water will bubble up from the earth without thy well having been dug.
5|2045|Be always working, do not pay heed to that (hope of being enabled to dispense with work): keep scraping away the earth of the (bodily) well little by little.
5|2046|To every one who suffers a tribulation there is revealed a treasure: every one who makes an earnest endeavour comes into a fortune.
5|2047|The Prophet hath said that acts of genuflexion and prostration (in the ritual prayer) are (equivalent to) knocking the door-ring of (mystical) attainment on the Divine Portal.
5|2048|When any one continues to knock that door-ring, felicity peeps out for his sake.
5|2049|Those trusted (officers) came to the door of the chamber: they began to search for the treasure and the gold and the jar.
5|2050|A number of them, (urged) by vain desire, unlocked the door with infinite dexterity and skill;
5|2051|For it was a formidable lock with intricate bolts: he (Ayáz) had selected it from (many other) locks,
5|2052|Not that he was avaricious of silver and riches and crude (uncoined) gold, (but) in order to hide that secret (of his) from the vulgar,
5|2053|“Lest” (so he thought) “some people imagine evil, (while) others call me a hypocrite.”
5|2054|With the man of lofty aspiration the soul's secrets are kept from the base (worldlings) more safely than the ruby in the mine.
5|2055|To fools gold seems better than the soul; in the opinion of (spiritual) kings gold is to be scattered on the soul (as an offering).
5|2056|In greed of gold they (the officers) were hastening rapidly (to the chamber), (though) their reason was saying, “No; not so fast.”
5|2057|"Greed runs in vain towards the mirage, (though) reason says, ""Look carefully: it is not water."""
5|2058|Greed was predominant (in them), and gold had become (dear to them) as their souls: at that moment the cry of reason was unheard.
5|2059|Greed and its clamours had become hundredfold; wisdom and its suggestions had vanished,
5|2060|To the end that he (the greedy man) may fall into the pit of delusion, and then hearken to the reproaches of Wisdom.
5|2061|When his wind (idle self-conceit) is broken by imprisonment in the trap,the rebuking soul gets the upper hand over him.
5|2062|Until his head comes against the wall of affliction, his deaf ear will not listen to the counsel of his heart.
5|2063|Greed for walnut-cake and sugar makes the ears of children deaf to admonitions;
5|2064|(Only) when the pain of his abscess begins do his (the child's) ears become open to good advice.
5|2065|Then the party (of searchers), with cupidity and a hundred kinds of vain desire, opened the chamber.
5|2066|They swarmed in through the doorway, jostling each other, like vermin (falling) on fetid buttermilk.
5|2067|They (the insects) fall on it triumphantly, like lovers, (but) there is no possibility of drinking, and both wings are stuck.
5|2068|They (the officers) looked to the left and to the right: there was (only) a torn pair of shoon and a sheepskin jacket.
5|2069|After (having looked), they said (to one another), “This place is not without balm: the shoon are only (displayed) here as a blind.
5|2070|Hey, bring sharp picks: try excavation and tunnelling.”
5|2071|The (searching) party dug and searched in every direction: they dug holes and deep cavities.
5|2072|Thereupon the holes were (virtually) crying out to them, “We are empty holes, O ye stinkers!”
5|2073|Accordingly they (the officers) were ashamed of that (evil) thought (concerning Ayáz) and filled up the holes again.
5|2074|In every breast were innumerable (sighs of) lá hawl: the bird, their greed, was left without any food to peck.
5|2075|The holes in the walls and in the door were informers against them (giving intelligence) of their futile aberrations.
5|2076|The wall could not possibly be plastered (repaired): there was no possibility of denying before Ayáz (what they had done);
5|2077|(For) if they make a pretence of being innocent, the wall and floor will bear witness (against them).
5|2078|(With such reflections) they were returning to the King, covered with dust and pale-faced and ashamed.
5|2079|The King, (speaking) with a purpose, said, “What has happened? for your arms are empty of gold and purses;
5|2080|And if ye have concealed the pounds and pence, (then) where is the brightness of joy (that should appear) on cheeks and countenance?
5|2081|Although the roots of every rooty (tree) are hidden, (yet) the leaves—their marks (upon) their faces—are green.
5|2082|Lo, the lofty bough is proclaiming what the root has imbibed, whether it be poison or sugar.
5|2083|If the root is leafless and without sap, what (then) are (signify) the green leaves on the bough?
5|2084|The earth lays a seal on the root's tongue, (but) the bough, its hand and foot, is bearing witness.”
5|2085|All those trusted (officers) began to excuse themselves: they fell prostrate, like a shadow in the presence of the moon.
5|2086|In excuse for that heat (hot-headedness) and boasting and egoism they went to the King with sword and winding-sheet,
5|2087|All of them biting their fingers from shame, and every one saying, “O King of the world,
5|2088|If thou shed (our) blood, ’tis lawful, lawful (for thee to do so); and if thou forgive, ’tis (an act of) grace and bounty.
5|2089|We have done those deeds that were worthy of us: consider what thou wilt command, O glorious King.
5|2090|If thou forgive our crime, O thou who makest the heart radiant, the night will have shown the qualities of night, and the day (those of) day.
5|2091|If thou forgive, despair will be removed; and if not, may a hundred like us be a sacrifice to the King!”
5|2092|The King replied, “Nay, I will not show this clemency or deal this punishment: that (right) belongs to Ayáz.
5|2093|This is an offence against his person and honour: the blow is (inflicted) on the veins of that man of goodly ways.
5|2094|Although we are spiritually one, formally I am far from (I am unaffected by) this profit and loss.”
5|2095|An accusation against a (guilty) servant is no disgrace to the King: it is only (a means of) increasing (His) forbearance and (the servant's) reliance (on His protection).
5|2096|Inasmuch as the King makes one who is accused (rich as) Qárún (Korah), consider how He will act towards one who is innocent.
5|2097|Deem not the King to be ignorant of any one's actions: ’tis only His forbearance that prevents it (the evil action) from being brought to light.
5|2098|Here who shall recklessly intercede with His knowledge— (who) except His forbearance?
5|2099|The sin arises at first from His forbearance; otherwise, how should His awful majesty give (any) room for it (to arise)?
5|2100|(Payment of) the blood-price for the crime of the murderous carnal soul falls on His forbearance: the blood-wit is (an obligation) on the (murderer's) kin.
5|2101|Our carnal soul was intoxicated and made beside itself by that forbearance: during its intoxication the Devil snatched away its cap.
5|2102|Unless the Sáqí, Forbearance, had poured (the intoxicating) wine, how should the Devil have quarrelled with Adam?
5|2103|At the time of (his being in possession of) knowledge, who was Adam in relation to the angels? (He was) the teacher of knowledge and the assayer of (its) coins.
5|2104|After he had drunk the wine of (God's) forbearance in Paradise, he was confounded by a single trick of Satan.
5|2105|The doses of anacardium, (namely), the lessons (given to him) by the Loving One, had made him sagacious and wise and clever;
5|2106|(But) afterwards the potent opium of His forbearance brought the Thief to (carry away) his (Adam's) property.
5|2107|Reason comes to seek refuge with His forbearance, (saying), “Thou hast been my Sáqí (Thou hast intoxicated me): take my hand (succour me)!”
5|2108|“O Ayáz, pass sentence on the culprits! O incorruptible Ayáz who takest infinite precautions (to keep thyself pure),
5|2109|Though I boil (test) thee in practice two hundred times, I do not find any refuse in the foam of thy boiling.
5|2110|A countless multitude of people are ashamed of (being put to) the test, (but) all tests are ashamed of (being tried on) thee.
5|2111|It (thy knowledge) is a bottomless ocean: it is not (creaturely) knowledge alone; it (thy forbearance) is a mountain and a hundred mountains: indeed, it is not (creaturely) forbearance.”
5|2112|He (Ayáz) replied, “I know that this is thy gift; otherwise I am (nothing except) those rustic shoon and that sheepskin jacket.”
5|2113|Hence the Prophet expounded this (matter), (when he said), “Whoso knoweth himself knoweth God.”
5|2114|The seed (from which you were conceived) is your shoon, and your blood is the sheepskin jacket: (all) the rest, O master, is His gift.
5|2115|He hath given it to you in order that you may seek more: do not say, “He has only this amount (to give).”
5|2116|The gardener shows a number of apples, to the end that you may know the trees and produce of the orchard.
5|2117|He (the wheat-merchant) gives the purchaser a handful of wheat, in order that he may know (the quality of) the wheat in the granary.
5|2118|The teacher explains a nice point in order that you may recognise that his knowledge exceeds (those limits);
5|2119|And if you say, “This is all (the knowledge) he has,” he will cast you far (from him) as sticks and straws (are cast) from the beard.
5|2120|“Now come, O Ayáz, and deal justice: lay the foundation of a rare justice in the world.
5|2121|Those who have sinned against thee deserve to be killed, but in hope (of escaping death) they are attending (waiting upon) thy pardon and forbearance,
5|2122|To see whether mercy will prevail or wrath, whether the water of Kawthar will prevail or the flames (of Hell).”
5|2123|From the (ancient) Covenant of Alast (until now) both (these) boughs, (namely) forbearance and anger, are in existence for the purpose of carrying men (up to God).
5|2124|Hence the perspicuous word Alast is (a case of) negation and affirmation joined in one word,
5|2125|Because this (Alast) is an affirmative question, but (nevertheless) the word laysa is buried in it.
5|2126|Leave off, and let this exposition remain incomplete: do not lay the bowl for the elect on the table of the vulgar.
5|2127|(’Tis) a wrath and a mercy like the zephyr (sabá) and the plague (wabá): the former is (like) the iron-attracting (magnet) and the latter (like) the straw attracting (amber).
5|2128|The truth draws the righteous to righteousness; the false class (of things) draws the false (the wicked).
5|2129|(If) the belly be sweet, it draws sweets (to itself); (if) the belly be bilious (acid), it draws vinegar (to itself).
5|2130|A burning (hot) carpet takes away coldness from one who sits (on it); a frozen (cold) carpet consumes (his) heat.
5|2131|(When) you see a friend, mercy is aroused in you; (when) you see an enemy, violence is aroused in you.
5|2132|“O Ayáz, finish this affair quickly, for expectation is a sort of vengeance.”
5|2133|He said, “O King, the command belongs entirely to thee: when the sun is there, the star is naughted.
5|2134|Who is Venus or Mercury or a meteor that they should come forth in the presence of the sun?
5|2135|If I had omitted (to look at) the cloak and sheepskin, how should I have sown such seeds of blame?
5|2136|What was the (use of) putting a lock on the door of the chamber amidst a hundred envious persons addicted to false imagination?
5|2137|Every one of them, having put his hand into the river-water, seeks (to find there) a dry sod.
5|2138|How, then, should there be a dry sod in the river? How should a fish become disobedient to the sea?
5|2139|They impute iniquity to poor me, before whom loyalty (itself) is ashamed.”
5|2140|Were it not for the trouble caused by a person unfamiliar (with my meaning), I would have spoken a few words concerning loyalty;
5|2141|(But) since a world (multitude of people) is seeking (to raise) doubt and difficulty, we will let the discourse run beyond the skin.
5|2142|If you break your (material) self, you will become a kernel and will hear the tale of a goodly kernel.
5|2143|The voices of walnuts are in their skins (shells): where, indeed, is any voice in the kernel and the oil?
5|2144|It (the kernel) has a voice, (but one that is) not suited to the (bodily) ear: its voice is hidden in the ear of ecstasy.
5|2145|Were it not for the sweetness of a kernel's voice, who would listen to the rattling voice of a walnut-shell?
5|2146|You endure the rattling of it (only) in order that you may silently come into touch with a kernel.
5|2147|Be without lip and without ear for a while, and then, like the lip, be the companion of honey.
5|2148|How long have you been uttering poetry and prose and (proclaiming) mysteries! O master, try the experiment and, for one day, be dumb!
5|2149|How long have you been cooking (things) sour and acid and (like the fruit of) the white tamarisk? For this one time make an experiment and cook sweets.
5|2150|On waking at the Resurrection, there is put into the hands of a (wicked) man the scroll of his sins: (it will be) black,
5|2151|Headed with black, as letters of mourning; the body and margin of the scroll completely filled with (his) sins—
5|2152|The whole (of it) wickedness and sin from end to end, full of infidelity, like the land of war.
5|2153|Such a foul and noxious scroll does not come into the right hand; it comes into the left hand.
5|2154|Here also (in this world) regard your scroll (the record of your actions), (and consider) whether it fits the left hand or the right.
5|2155|In the (bootmaker's) shop, can you know before trying (them) on that the left boot or shoe belongs to the left (foot)?
5|2156|When you are not “right,” know that you are “left”; the cries of a lion and an ape are distinct (from one another).
5|2157|He (God) who makes the rose lovely and sweet-scented—His bounty makes every “left” to be “right.”
5|2158|He bestows “rightness” on every one belonging to the “left” He bestows a(fresh) running water on the (salt) sea.
5|2159|If you are “left,” be “right” (in perfect harmony) with His Lordship, that you may see His mercies prevail (over His wrath).
5|2160|Do you think it allowable that this vile scroll (of yours) should pass from the left hand and come into the right?
5|2161|How indeed should a scroll like this, which is full of iniquity and injury, be fit (to place) in the right hand?
5|2162|A certain ascetic had a very jealous wife: he also had a maid-servant (beautiful) as a houri.
5|2163|The wife used to watch her husband jealously and not let him be alone with the maid.
5|2164|For a long time the wife watched them both, lest an opportunity should occur for their being alone (together)—
5|2165|Until the decree and fore-ordainment of God arrived: (then) the watchman, Reason, became giddy-headed and good-for-nothing.
5|2166|When His decree and fore-ordainment arrives unawares, who is Reason? Eclipse overtakes (even) the moon.
5|2167|The wife was at the (public) bath: suddenly she remembered the wash-basin and (that) it was (had been left) at home.
5|2168|She said to the maid, “Hark, go like a bird and fetch the silver basin from our house.”
5|2169|On hearing this, the maid came to life, for (she knew that) now she would obtain (a meeting with) the master,
5|2170|(Since) the master was then at home and alone. So she ran joyously to the house.
5|2171|For six years the maid had been longing to find the master alone like this.
5|2172|She flew off and hastened towards the house: she found the master at home and alone.
5|2173|Desire took possession of both the lovers so (mightily) that they had no care or thought of bolting the door.
5|2174|Ambo summa alacritate coierunt: copulatis corporibus anima cum anima conjuncta est. [Both moved toward one another from joy; by means of (bodily) copulation, soul joined to soul (in) that moment.]
5|2175|Then the wife recollected (and said to herself), “Why did I send her (back) to the house?
5|2176|I have set the cotton on fire with my own hand, I have put the lusty ram to the ewe.”
5|2177|She washed off the clay (soap) from her head and ran, beside herself (with anxiety): she went in pursuit of her (the maid), drawing the chádar (over her head as she ran).
5|2178|The former (the maid) ran because of the love in her soul, and the latter (the wife) because of fear. What is fear in comparison with love? (There is) a great difference.
5|2179|The mystic's progress is (an ascension) at every moment to the throne of the (Divine) King; the ascetic's progress is one day's journey every month.
5|2180|Although, for the ascetic, one day is of great value, (yet) how should his one day be (equal to) fifty thousand (years)?
5|2181|The length of every day in the life of the adept is fifty thousand of the years of the world.
5|2182|Intellects are excluded from this mystery: if the heart of Imagination burst, let it burst!
5|2183|In the sight of Love, fear is not (so much as) a single hair: in the law of Love, all things (else) are (offered) as a sacrifice.
5|2184|Love is an attribute of God, but fear is an attribute of the servant (of God) who is afflicted by lust and gluttony. [Love is an attribute of God, but fear is an attribute of the servant (of God) who is afflicted by vulva and belly.]
5|2185|Since you have read in the Qur’án (the words) “they love Him” joined in a certain place with (the words) “He loves them,”
5|2186|Know, then, that love (mahabbat), and excessive love (‘ishq) too, is an attribute of God: fear is not an attribute of God, O honoured sir.
5|2187|What relation exists between the attributes of God and those of a handful of earth? What relation exists between the attributes of him who is originated in time and those of the Holy (Eternal) One?
5|2188|If I should continue to describe Love, a hundred Resurrections would pass, and it (my description would still be) incomplete;
5|2189|For there is a limit to the date of the Resurrection, but what limit can there be where the Divine attributes are (concerned)?
5|2190|Love hath five hundred wings, and every wing (extends) from above the empyrean to beneath the earth.
5|2191|The timorous ascetic runs on foot; the lovers (of God) fly more quickly than the lightning and the wind.
5|2192|How should those fearful ones overtake Love?—for Love's passion makes the (lofty) heaven its carpet—
5|2193|Unless perchance the favours of the (Divine) Light come and say, “Become free from the world and from this wayfaring;
5|2194|Escape from thine own qush and dush, for (only) the royal falcon has found the way to the King.”
5|2195|This “qush and dush” is necessity and free-will: the pull of the Beloved (who draws you to Himself) transcends these twain.
5|2196|When the wife arrived home, she opened the door: the sound of the door fell on their ears.
5|2197|The maid jumped up in consternation and disorder; the man jumped up and began to say his prayers.
5|2198|The wife saw that the maid was dishevelled and confused and excited and witless and unmanageable.
5|2199|She saw her husband standing up (and engaged) in the ritual prayer: the wife was made suspicious by (all) that agitation.
5|2200|Periculi nulla ratione habita, mariti laciniam sustulit: testiculos et penem videt semine inquinatos. [She raised (her) husband’s skirt without risk; she saw (his) testicles and penis soiled with sperm.]
5|2201|Seminis quod reliquum erat e pene stillabat: femur genuque inquinata et spurca evaserant. [Remnants of sperm were dripping from (his) penis; his thighs and knees had become soiled and filthy.]
5|2202|Caput ejus colapho percussit et “O vilissime,” inquit, “num hujusmodi sunt testiculi viri preces sollennes rite facientis? [She slapped at his head and said, “O despicable (one), are these the testicles of a man of prayer?]
5|2203|Num iste penis cum Dei commemoratione precibusque sollennibus conveniens est? Num femur tale et inguen sordibus plenum. [Is this (soiled) penis worthy of commemoration (of God) and ritual prayer, or these thighs and groin full of filth?]
5|2204|Deal equitably (answer fairly): is a scroll (a register of actions) full of injustice and wickedness and unbelief and enmity fit (to be placed) in the right hand?
5|2205|If you ask an infidel, “By whom were this heaven and these creatures and this world created?”
5|2206|He will reply that they were created by the Lord to whose Lordship the Creation bears witness.
5|2207|Do his unbelief and great wickedness and wrong-doing fit (properly agree with) such a confession by him?
5|2208|Do those infamous deeds and that vicious conduct go fitly with such a true confession?
5|2209|His actions have given the lie to his words, so that he has become fit for (deserving of) the awful torment.
5|2210|On the Day of Resurrection every hidden thing will be made manifest: every sinner will be ignominiously exposed by himself.
5|2211|His hands and feet will give evidence and declare his iniquity in the presence of Him whose help is sought.
5|2212|His hand will say, “I have stolen such and such”; his lip will say, “I have asked such and such questions”;
5|2213|His foot will say, “I have gone to (enjoy) things desired”; his pudendum will say, “I have committed fornication.” [His foot will say, “I have gone to (enjoy) things desired”; his private parts will say, “I have committed fornication.”]
5|2214|His eye will say, “I have cast amorous glances at things forbidden”; his ear will say, “I have gathered evil words.”
5|2215|Therefore he is a lie from head to foot, for even his own members give him the lie,
5|2216|Just as, in (the case of) the specious prayers (performed by the ascetic), their fine appearance was proved to be false testimonio testiculi. [Just as, in (the case of) the specious prayers (performed by the ascetic), their fine appearance was proved to be false by the testimony of the (soiled) testicles.]
5|2217|Act, then, in such wise that the action itself, without (your) tongue (uttering a word), will be (equivalent to) saying “I testify” and (to making) the most explicit declaration,
5|2218|So that your whole body, limb by limb, O son, will have said “I testify” as regards both good and ill.
5|2219|The slave's walking behind his master is a testimony (equivalent to saying), “I am subject to authority and this man is my lord.”
5|2220|If you have blackened the scroll (record) of your life, repent of the deeds you did formerly.
5|2221|Though your life has (almost) passed, this (present) moment is its root: water it with repentance if it lacks moisture.
5|2222|Give the Living Water to the root of your life, in order that the tree of your life may become verdant.
5|2223|By this (Water) all past (sins) are made good: by this (Water) last year's poison is made (sweet) as sugar.
5|2224|God hath changed your evil deeds (to good), in order that what has preceded may become wholly (acts of) piety.
5|2225|O master, cleave bravely to a repentance (like that) of Nasúh: strive earnestly both with body and spirit.
5|2226|Hear from me the description of this repentance of Nasúh: (if) you have believed (in it before), (yet now) believe afresh.
5|2227|There was aforetime a man named Nasúh: he earned his livelihood by shampooing women.
5|2228|His face resembled a female countenance: he was disguising his manliness.
5|2229|He was a shampooer in the women's bath, and very active in (contriving) fraud and deceit.
5|2230|For (many) years he went on shampooing, and no one suspected the (real) nature and secret of his fondness (for that employment).
5|2231|(’Twas) because, (though) his voice and countenance were woman-like, yet his lust was at full strength and wide-awake.
5|2232|He wore the chádar and snood and veil, (but he was) a man lustful and in the prime of youth.
5|2233|In this fashion that enamoured man was massaging and washing the daughters of emperors,
5|2234|(And though) he often resolved on repentance and was turning his back (on sin), the miscreant carnal soul would always tear his repentance to pieces.
5|2235|That evil-doer (Nasúh) went to a gnostic and said, “Remember me in a prayer.”
5|2236|The holy man knew his secret but, (acting) like the forbearance of God, he did not divulge it;
5|2237|(For) on his (the gnostic's) lips is a lock, while his heart is full of mysteries: his lips are silent, though his heart is filled with voices.
5|2238|Gnostics, who have drunk of the cup of God, have known the mysteries and kept them hidden.
5|2239|Whosoever has been taught the mysteries of the (Divine) action, his lips are sealed and closed.
5|2240|He (the holy man) laughed softly and said, “O evil-natured one, may God cause thee to repent of that which thou knowest!”
5|2241|That prayer traversed the Seven Heavens: the fortune of the miserable wretch (Nasúh) at last became good;
5|2242|For the prayer of a Shaykh (Spiritual Director) is not like every prayer: he is naughted (fání) and his words are the words of God.
5|2243|Since God asks and begs of Himself, how, then, should He refuse to grant His own prayer?
5|2244|The action of the Almighty produced a means that delivered him (Nasúh) from execration and woe.
5|2245|(Whilst) he was filling a basin in the bath, a jewel belonging to the King's daughter was lost.
5|2246|A jewel was lost from her ear-rings, and every woman (in the bath began to take part) in the search (for it).
5|2247|Then they bolted the door of the bath (and made it) fast, in order that they might first look for the jewel in the folds of the furniture.
5|2248|They searched (all) these articles, but it was not brought to light (there), nor was any person who had stolen the jewel discovered either.
5|2249|Then they began to search incontinently with all their might in the mouths and ears (of the bathers) and in every cleft.
5|2250|In rima inferiore et superiore and everywhere they searched for the pearl belonging to a beauteous oyster-shell. [In lower and upper (bodily) apertures and everywhere they searched for the pearl belonging to a beauteous oyster-shell.]
5|2251|Proclamation was made: “Strip, all (of you), whoever ye are, whether ye are old or young!”
5|2252|The lady-in-waiting began to search them, one by one, (in the hope) that the marvellous pearl might be discovered.
5|2253|Nasúh, (stricken) with fear, went into a private place: his face (was) yellow (pale) and his lips blue on account of a (great) terror (which possessed him).
5|2254|He saw death before his eyes: he went (to hide himself), trembling like a leaf.
5|2255|He cried, “O Lord, many a time have I turned away (from evil courses) and (then) broken my vows of penitence and my promises.
5|2256|I have done the (foul) things that were fit to be done by me, so that such a black flood (of calamity) has arrived.
5|2257|If my turn to be searched shall come, oh, what cruel sufferings must my soul endure!
5|2258|A hundred sparks of fire have fallen on my heart: perceive in my orisons the smell of my (burning) heart.
5|2259|May anguish like this not be the infidel's (portion)! I clutch the skirt of (Thy) mercy. Help, help!
5|2260|Would that my mother had not borne me, or that a lion had devoured me in the pasture!
5|2261|O God, do Thou what is worthy to be done by Thee, for from every hole a snake is biting me.
5|2262|I have a soul of stone, and my heart is of iron, otherwise they would have turned into blood in this sorrow and lamentation.
5|2263|The time presses and I have (only) one moment (left): act in kingly fashion, come to my aid!
5|2264|If Thou wilt cover me up (conceal my sin) this time, (henceforth) I repent of everything that ought not to be done.
5|2265|Accept my repentance this once more, that I may gird myself with a hundred belts for repentance.
5|2266|If I commit any fault (in keeping my vow) this time, then do not hearken again to my prayer and words (of entreaty).”
5|2267|Thus was he moaning while a hundred tears flowed (from his eyes). “I have fallen,” he cried, “into the hands of the executioner and policeman.
5|2268|Let no Frank die such a death: may no mulhid (Ismá‘ílí or ‘Assassin’) have (cause to make) this lamentation!”
5|2269|He was uttering cries of mourning over his soul, (for) he saw the face of Azrael (coming) nearer and nearer.
5|2270|He cried “O God, O God” so often that door and wall joined with him (echoed his words).
5|2271|He was deep in “O Lord” and “O Lord” (when suddenly) from amidst the (people engaged in) search came the (following) announcement.
5|2272|“We have searched them all: come forward, O Nasúh.” Thereupon he lost his senses, his spirit took wing.
5|2273|He fell like a broken wall: his consciousness and understanding departed, he became like lifeless matter.
5|2274|When his consciousness went without delay from his body, at that moment his inmost soul was united with God.
5|2275|When he was emptied (of self) and his (self-) existence remained not, God called the falcon, his soul, into His presence.
5|2276|When his ship was wrecked and every hope had failed, he was cast on the seashore of (Divine) Mercy.
5|2277|His soul became united with God: at the moment when he lost consciousness the waves of Mercy began to surge.
5|2278|When his soul was freed from the disgrace of the body, it went rejoicing towards its Origin.
5|2279|The soul is like a falcon, and the body is its fetter: (’tis) a foot-bound broken-winged creature;
5|2280|(But) when its self-consciousness is gone and its foot untied, that falcon flies towards the King.
5|2281|When the seas of Mercy begin to surge, even stones drink the Water of Life.
5|2282|The frail mote becomes stout and strong; the carpet of earth becomes (like) satin and cloth of gold.
5|2283|He that has been dead a hundred years comes forth from the grave; the accursed devil becomes an object of envy to the houris on account of his beauty.
5|2284|The whole face of this earth becomes verdant; the dry wood buds and becomes flourishing.
5|2285|The wolf becomes the cup-companion of the lamb; the despairing become courageous and valiant.
5|2286|After that soul-destroying fear, came the good news—“Here is the lost (jewel)!”
5|2287|Suddenly rose a shout—“The danger is past: the single pearl that was missing has been found.
5|2288|It is found, and we are penetrated with joy: give us the reward, for we have found the pearl.”
5|2289|The bath-house was filled with clamour and screams and clapping of hands (because) sorrow had disappeared.
5|2290|Nasúh who had gone (out of himself) came to himself again: his eye saw in front (of him) the splendour of a hundred (shining) days.
5|2291|Every one was begging him to exonerate them and giving his hand many a kiss.
5|2292|(They said), “We had evil thoughts (of thee), and (we pray thee to) exonerate us. We were backbiting thee in our talk”;
5|2293|For the suspicion of all (the women) against him had been increased by the fact that he was in higher favour (with the princess) than all (the rest of them).
5|2294|Nasúh was her private shampooer and confidant; nay (they were) as two bodies with one soul.
5|2295|(Hence the women had said), “If (any one) has taken the pearl, only he can have taken it: none is more closely attached to the Lady than he.
5|2296|At first she wished to search him forcibly, (but) from respect for his reputation she delayed,
5|2297|In the hope that he might drop it (the pearl) somewhere and (thus) save himself during the respite.”
5|2298|They were begging him to grant these absolutions and were rising up to excuse themselves.
5|2299|He replied, “’Twas the grace of God, who deals justice; else I am worse than what has been said (of me).
5|2300|Why should absolution be begged of me? for I am the most sinful of (all) the people in the world.
5|2301|The evil they spoke of me is (but) a hundredth part (of that which I have committed): this is clearly known to me, if any one has a doubt (concerning it).
5|2302|What does any one know of me but a little—(what but) one of my thousand sins and evil deeds?
5|2303|I know, and He who draws a veil (of concealment) over me (knows) my sins and the wickedness of my conduct.
5|2304|At first an Iblís was my teacher; afterwards Iblís was (mere) wind in comparison with me.
5|2305|God saw all that (iniquity), (but) made as though He saw it not, lest I should be openly dishonoured by its exposure.
5|2306|Moreover, (the Divine) Mercy exercised the furrier's craft on me and bestowed on me a repentance sweet as life.
5|2307|Whatever (ill deeds) I had done, it took them as not having been done; and my undone (acts of) obedience it took as having been performed.
5|2308|It made me free (pure and noble) as the cypress and the lily; it made me glad of heart as fortune and felicity.
5|2309|It inscribed my name in the register of the righteous: I was one doomed to Hell; it gave me Paradise.
5|2310|(When) I cried ‘Alas,’ my ‘Alas’ became a rope, and the rope was let down into my well.
5|2311|I clutched that rope and climbed out: I became glad and strong and stout and rosy.
5|2312|(Formerly) I was lying in misery at the bottom of a well: now I am not contained in the whole world.
5|2313|Praises be unto Thee, O God! Thou didst suddenly put me afar from sorrow.
5|2314|If the tip of every hair of me should gain a tongue (power to speak), (yet) the thanks due to Thee are inexpressible.
5|2315|Amidst these gardens and fountains I am crying to the people, ‘Oh, would that my folk did but know!’”
5|2316|Afterwards some one came (to Nasúh), saying, “The daughter of our sovereign graciously invites thee.
5|2317|The King's daughter invites thee: come and wash her head now, O devout one.
5|2318|Her heart desires no shampooer except thee to massage her or wash her with clay.”
5|2319|He answered, “Begone, begone! My hand is not in practice, and thy (friend) Nasúh is now fallen sick.
5|2320|Go, look for some one else hastily and speedily, for by God my hand has gone out of business.”
5|2321|(Then) he said to himself, “My sin passed beyond (all) bounds: how should that terror and anguish (ever) go from my mind?
5|2322|I died (to self) once (and for all), and (then) I came back (to spiritual life): I tasted the bitterness of death and non-existence.
5|2323|I have turned to God with real repentance: I will not break (that vow) till my soul shall be parted from my body.
5|2324|After such a tribulation, whose foot should move towards danger a second time, unless it be (the foot of) an ass?”
5|2325|(Once) there was a washerman, who had an ass with a sore on its back and empty-bellied and lean.
5|2326|(He kept it) in ground covered with stones, where no grass grew: from morning till night it went without food and shelter.
5|2327|Except water, there was nothing for it to eat or drink: the ass was in that miserable state by day and by night.
5|2328|In the neighbourhood was a reed-bed and a jungle, where a lion lived whose occupation was hunting.
5|2329|A battle took place between the lion and a fierce elephant: the lion was wounded and disabled from going to hunt.
5|2330|On account of his weakness he was unable to hunt for some time, and the (smaller) wild animals were deprived of their morning-meal;
5|2331|For they used to eat the lion's leavings: when the lion became ill they suffered distress.
5|2332|The lion gave orders to a fox, saying, “Go and hunt an ass for me.
5|2333|If you find an ass round about the meadow, go, charm him with specious talk, beguile him, and bring him (here).
5|2334|As soon as I gain some strength from (eating) the flesh of the ass, then afterwards I will seize another victim.
5|2335|I will eat (only) a little, ye (shall have) the rest: I am the means (appointed) for you as regards (your supply of) food.
5|2336|Procure for me either an ass or an ox: address (to them) some of the charming words that you know (how to use).
5|2337|Deprive him of his wits by flatteries and fair words and bring him here.”
5|2338|The Qutb is (like) the lion, and it is his business to hunt: (all) the rest, (namely), these people (of the world), eat his leavings.
5|2339|So far as you can, endeavour to satisfy the Qutb, so that he may gain strength and hunt the wild beasts.
5|2340|When he is ailing, the people remain unfed, for all food provided for the gullet comes from the hand of reason,
5|2341|Since the ecstasies (spiritual experiences) of the people are (only) his leavings. Keep this (in mind), if your heart desires the (spiritual) prey.
5|2342|He is like the reason, and the people are like the members of the body: the management of the body depends on the reason.
5|2343|The weakness of the Qutb is bodily, not spiritual: the weakness lies in the Ship (Ark), not in Noah.
5|2344|The Qutb is he who turns round himself, (while) round him is the revolution of the celestial spheres.
